Marital_Status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_(grade),Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,age_admission_ratio,Target_encoded
1,1,1,171,1,1,136.0,19,19,4,8,1.6463574131098244,1,0,0,1,1,1,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,12.4,0.5,1.79,-0.7931200053507393,1
1,39,1,9254,1,19,133.1,38,37,4,5,-1.7419318923542289,0,0,1,0,1,0,0.5063013476928101,0.0,6.0,7.0,0.0,7.399999999999999,0.0,0.0,6.0,7.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,1.049036756863701,0
1,39,1,9254,1,1,150.0,3,1,3,4,-0.34134466379080014,0,0,0,1,1,0,0.9899073211662138,0.0,6.0,10.0,6.0,13.0,0.0,0.0,6.0,8.0,5.0,12.2,0.0,13.9,-0.3,0.79,0.9476675143090538,1
1,17,4,9500,1,1,133.0,38,37,5,7,-0.05132407605796829,1,0,0,1,1,1,,0.0,7.0,7.0,7.0,13.46285714,0.0,0.0,8.0,8.0,8.0,13.90625,0.0,11.1,0.6,2.02,-0.7389887697493295,1
1,39,1,9254,1,19,133.1,37,37,90,90,-1.9187737141425407,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,13.0,3.0,10.0,0.0,0.0,6.0,15.0,1.0,10.0,0.0,7.6,2.6,0.32,3.1121107331536,0
1,17,4,9238,1,1,129.0,37,37,9,8,-0.7091756531104888,1,0,0,1,1,0,,0.0,6.0,6.0,6.0,12.33333333,0.0,0.0,6.0,7.0,6.0,13.66666667,0.0,8.9,1.4,3.51,-0.01925051503445569,1
1,44,1,9119,1,1,130.0,37,12,9,8,0.1608861100880058,1,0,1,0,1,0,0.2746765228770512,0.0,5.0,6.0,0.0,7.399999999999999,0.0,0.0,5.0,7.0,0.0,6.875000005,0.0,13.9,-0.3,0.79,-0.05024859535566915,0
1,1,1,9130,1,1,141.0,1,1,4,10,0.8328850328835904,1,0,0,1,1,0,,0.0,5.0,5.0,5.0,13.6,0.0,0.0,5.0,6.0,4.0,13.25,0.0,10.8,1.4,1.74,-0.9887598352575042,1
1,44,1,9238,1,39,140.0,1,1,4,3,0.8116640142689922,0,0,0,1,1,0,,0.0,6.0,7.0,6.0,12.33333333,0.0,0.0,6.0,6.0,2.0,14.0,0.0,13.9,-0.3,0.79,-0.4208147923326718,0
1,16,1,171,1,1,122.0,19,37,9,7,0.47920138930696693,1,0,0,1,1,0,0.6612374135900692,0.0,10.0,16.0,10.0,11.45454545,0.0,0.0,10.0,13.0,7.0,12.25,0.0,12.4,0.5,1.79,0.12444039327827988,0
1,7,1,9085,1,40,140.0,5,3,2,2,0.9106954344704472,0,0,1,1,1,0,0.8938806643186445,0.0,10.0,13.0,8.0,13.5,0.0,0.0,10.0,12.0,5.0,14.4,0.0,11.1,0.6,2.02,0.24431566999617949,0
1,39,1,9119,1,12,133.1,34,34,0,0,-2.265383684847632,0,0,0,0,1,0,1.4371080958761733,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,6.0,0.0,6.875000005,0.0,10.8,1.4,1.74,3.453542093362494,0
1,39,1,9991,0,1,120.0,19,37,5,5,0.07600203562961495,0,0,0,0,1,0,1.2339360161149586,0.0,5.0,5.0,2.0,11.0,0.0,0.0,5.0,0.0,0.0,6.875000005,0.0,12.7,3.7,-1.7,1.1983940754344775,0
1,39,1,9254,1,1,133.1,37,37,9,6,-0.3979340467630597,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,9.0,6.0,13.71428571,0.0,0.0,6.0,13.0,5.0,14.33333333,0.0,16.2,0.3,-0.92,1.9395103625294021,0
1,7,1,33,1,40,120.0,38,37,5,6,-0.5040391398360468,1,0,1,0,1,0,0.6612374135900692,0.0,10.0,16.0,10.5,12.36363636,0.0,0.0,10.0,16.0,12.0,12.25,0.0,11.1,0.6,2.02,0.5459446005871703,0
1,7,1,9070,1,3,120.0,4,4,2,2,-0.5040391398360468,0,0,0,1,1,0,0.9899073211662138,0.0,6.0,9.0,2.0,12.0,0.0,0.0,6.0,10.0,3.0,12.66666667,0.0,12.7,3.7,-1.7,1.0331913346187707,0
2,39,1,8014,0,19,133.1,37,37,9,6,-1.4236166131352677,0,0,0,1,1,0,1.4371080958761733,0.0,7.0,7.0,7.0,12.85714286,0.0,0.0,6.0,6.0,6.0,13.16666667,0.0,12.7,3.7,-1.7,2.6785977510993155,1
1,43,1,9147,1,1,123.0,1,1,4,4,-0.9001648206418646,0,0,0,1,1,0,,0.0,5.0,6.0,0.0,7.399999999999999,0.0,0.0,5.0,8.0,2.0,11.5,0.0,15.5,2.8,-4.06,0.23360695056691305,0
1,1,1,9254,1,1,162.5,2,1,2,3,2.1627355327316935,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,13.0,2.0,13.5,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,0.6875561540205779,0
1,39,1,9003,1,1,130.0,38,38,9,9,1.618062721623694,0,0,1,0,1,0,0.9899073211662138,0.0,10.0,14.0,10.5,15.09090909,0.0,0.0,10.0,11.0,10.0,15.0,0.0,11.1,0.6,2.02,0.12366409775978317,0
1,7,1,9003,1,3,140.0,39,39,9,4,0.9106954344704472,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,8.0,2.0,13.5,0.0,0.0,6.0,9.0,1.0,13.0,0.0,15.5,2.8,-4.06,1.2188091380593804,0
1,1,4,9147,1,1,108.0,3,1,3,4,-1.2750694828330864,1,0,0,1,1,0,,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,12.4,0.5,1.79,-0.12024211948353322,0
1,43,1,9500,1,1,120.0,3,4,2,4,-0.4615971026068523,0,0,0,1,1,0,,0.0,7.0,12.0,4.0,12.65,0.0,0.0,7.0,10.0,3.0,10.66666667,0.0,16.2,0.3,-0.92,-0.6055091241143731,0
2,39,1,9991,0,1,102.5,37,37,1,1,2.3360405180842423,0,0,0,1,1,0,1.4371080958761733,0.0,5.0,7.0,0.0,7.399999999999999,0.0,0.0,5.0,7.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,0.6232732788469453,0
2,7,1,9991,0,3,140.0,34,34,99,99,0.9106954344704472,1,0,0,0,1,0,1.3727293312146835,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,7.6,2.6,0.32,1.0795957854789229,0
1,17,2,9070,1,1,133.1,37,38,9,10,2.3360405180842423,1,0,0,1,1,1,0.2746765228770512,0.0,6.0,8.0,6.0,13.33333333,0.0,0.0,6.0,7.0,5.0,12.8,0.0,9.4,-0.8,-3.12,-0.7154002333222969,1
2,39,1,9991,0,19,133.1,37,1,5,5,0.790442995654396,0,0,0,1,1,0,1.4371080958761733,0.0,5.0,9.0,3.0,11.33333333,0.0,0.0,5.0,8.0,5.0,11.14285714,0.0,13.9,-0.3,0.79,1.2769908573590938,0
2,1,4,8014,0,1,140.0,34,34,0,0,0.061854689886550816,1,0,0,1,1,0,1.4371080958761733,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,1.662551699409588,0
2,39,1,171,1,19,102.5,37,37,9,9,0.8399587057551224,0,0,0,1,1,0,1.4371080958761733,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,10.8,1.4,1.74,1.2528613250215068,0
1,1,2,9991,0,1,123.0,1,3,4,2,-0.9850488951002545,0,0,0,0,1,0,,0.0,5.0,7.0,3.0,11.66666667,0.0,0.0,5.0,8.0,2.0,10.5,0.0,7.6,2.6,0.32,0.27333894844934875,0
2,39,1,8014,0,19,133.1,37,37,6,6,0.8399587057551224,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,8.0,6.0,12.16666667,0.0,0.0,6.0,8.0,6.0,14.42857143,0.0,12.4,0.5,1.79,1.2528613250215068,1
1,51,1,9773,1,1,135.0,1,42,5,3,-1.2114064269892937,1,0,0,1,1,0,0.2746765228770512,0.0,6.0,7.0,6.0,13.33333333,0.0,0.0,6.0,6.0,4.0,12.75,0.0,11.1,0.6,2.02,0.560709653133582,1
2,43,1,8014,0,1,120.0,37,37,5,5,2.3360405180842423,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,9.0,6.0,12.14285714,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,0.6232732788469453,0
1,43,1,9003,1,1,130.0,1,2,4,2,0.2033281473172002,0,0,0,1,1,0,0.9899073211662138,0.0,10.0,16.0,10.5,13.05882353,0.0,0.0,10.0,15.0,12.0,12.30769231,0.0,15.5,2.8,-4.06,0.6833731665960833,1
1,1,1,9254,1,1,133.1,38,1,9,9,-0.43330241112072204,0,0,1,0,1,0,,0.0,6.0,9.0,5.0,11.83333333,0.0,0.0,6.0,8.0,5.0,10.0,0.0,8.9,1.4,3.51,-0.1319055390435688,0
1,43,1,9238,1,39,120.0,2,1,1,2,-0.6030705600375017,0,0,0,1,1,0,,0.0,10.0,14.0,10.0,12.4,0.0,0.0,10.0,13.0,10.0,11.8,0.0,13.9,-0.3,0.79,-0.06345617693970512,1
2,42,1,9147,1,1,133.1,37,37,9,9,-0.8011334004404107,0,0,0,0,1,0,1.4371080958761733,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,9.0,0.0,6.875000005,0.0,10.8,1.4,1.74,2.207969297845221,0
1,39,1,9991,0,1,120.0,19,37,6,8,2.325430008776941,0,0,0,1,1,0,1.4371080958761733,0.0,5.0,5.0,5.0,11.0,0.0,0.0,5.0,5.0,5.0,13.4,0.0,15.5,2.8,-4.06,0.6271523895924368,1
1,17,1,9254,1,1,125.0,1,1,3,3,-0.8930911477703326,0,0,0,1,1,1,,0.0,6.0,8.0,6.0,13.625,0.0,0.0,6.0,8.0,6.0,14.42857143,0.0,11.1,0.6,2.02,0.23033354288111163,1
1,39,1,9991,0,1,133.1,3,38,2,7,-0.38378670101999457,0,0,0,1,1,0,1.2339360161149586,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,7.0,0.0,6.875000005,0.0,13.9,-0.3,0.79,1.450106918599795,0
1,42,1,9119,1,1,120.0,5,5,2,2,-0.8577227834126702,0,0,0,1,1,0,1.158319571366178,0.0,6.0,9.0,2.0,15.0,0.0,0.0,6.0,7.0,2.0,13.5,0.0,15.5,2.8,-4.06,1.5698688967405334,0
1,1,1,9238,1,1,127.0,37,37,5,10,-0.12913447764482605,0,0,0,1,1,0,,0.0,6.0,9.0,5.0,10.8,0.0,0.0,6.0,11.0,5.0,11.0,0.0,7.6,2.6,0.32,-0.559077588191599,1
1,18,1,9147,1,1,131.0,34,34,90,90,0.2740648760325249,0,0,0,1,1,0,,0.0,5.0,11.0,3.0,13.66666667,0.0,0.0,5.0,10.0,3.0,11.33333333,0.0,9.4,-0.8,-3.12,-0.24133701801350751,0
1,1,1,9773,1,1,127.0,19,37,9,9,-0.058397748929501364,0,0,0,1,1,0,,0.0,6.0,8.0,6.0,12.83333333,0.0,0.0,6.0,8.0,6.0,13.33333333,0.0,15.5,2.8,-4.06,-0.5824771706261563,1
1,17,1,171,1,1,132.0,1,37,4,9,-0.0018083659572418105,0,0,0,0,1,0,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,7.6,2.6,0.32,-0.2942461353839218,0
1,17,3,9670,1,1,137.0,1,38,4,7,0.7975166685259281,0,0,0,1,1,0,,0.0,6.0,8.0,6.0,15.125,0.0,0.0,6.0,7.0,6.0,13.42857143,0.0,11.1,0.6,2.02,-0.8388124951673785,1
1,43,2,9147,1,1,126.0,1,19,3,3,-1.9187737141425407,1,0,0,1,1,0,,0.0,5.0,11.0,0.0,7.399999999999999,0.0,0.0,5.0,7.0,1.0,10.0,0.0,16.2,0.3,-0.92,0.773326409801917,0
1,1,1,9238,1,1,136.0,4,5,2,2,-0.06547142180103344,0,0,0,1,1,0,,0.0,6.0,10.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,11.0,0.0,10.8,1.4,1.74,-0.11684480254614835,1
1,1,1,9238,1,1,124.0,1,1,4,4,-0.5889232142944366,0,0,0,1,1,0,,0.0,6.0,12.0,4.0,12.25,0.0,0.0,6.0,9.0,6.0,11.0,0.0,9.4,-0.8,-3.12,-0.397378200989161,1
1,39,1,9254,1,39,137.0,1,1,5,10,-0.18572386061708562,0,0,0,0,1,0,0.7862116633496432,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,0.5557286715516598,0
1,17,1,9147,1,1,133.1,1,19,4,8,-2.2724573577191642,0,0,0,1,1,0,,0.0,5.0,14.0,0.0,7.399999999999999,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,11.1,0.6,2.02,0.5886855421688892,0
1,7,1,9130,1,3,140.0,2,38,2,3,0.9106954344704472,1,0,0,0,1,0,,0.0,5.0,7.0,2.0,13.0,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,12.7,3.7,-1.7,-1.0086045032279365,0
4,43,2,9991,0,38,133.1,3,1,2,9,-0.12206080477329298,0,0,0,1,1,0,1.4371080958761733,0.0,2.0,5.0,0.0,7.399999999999999,0.0,0.0,4.0,4.0,0.0,6.875000005,0.0,10.8,1.4,1.74,1.7698897458818603,0
1,1,1,9500,1,1,141.0,19,1,90,90,0.061854689886550816,0,0,0,1,1,0,,0.0,8.0,8.0,0.0,7.399999999999999,0.0,0.0,8.0,8.0,0.0,6.875000005,0.0,10.8,1.4,1.74,-0.7736819707484146,0
1,17,3,9119,1,1,130.0,1,38,3,3,0.15381243721647372,0,0,0,1,1,1,,0.0,5.0,5.0,5.0,13.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,8.9,1.4,3.51,-0.801237978038485,1
1,1,1,9238,1,1,160.0,19,38,9,9,1.7595361790543436,0,0,0,1,1,1,,0.0,6.0,7.0,6.0,13.85714286,0.0,0.0,6.0,6.0,6.0,14.0,0.0,13.9,-0.3,0.79,-1.078211179518165,1
1,1,1,9500,1,1,140.0,1,19,9,9,0.11844407285881138,0,0,0,1,1,0,,0.0,7.0,7.0,6.0,13.39166667,0.0,0.0,8.0,8.0,8.0,12.4875,0.0,12.4,0.5,1.79,-0.7907053426672208,1
1,1,1,9147,1,1,150.0,34,19,0,4,1.8161255620266041,1,0,0,1,1,1,,0.0,5.0,7.0,4.0,12.75,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,7.6,2.6,0.32,-1.2185178306790974,0
1,44,1,9130,1,39,150.0,37,37,6,6,1.618062721623694,1,0,0,1,1,0,,0.0,5.0,7.0,4.0,14.5,0.0,0.0,5.0,5.0,5.0,14.6,0.0,10.8,1.4,1.74,-0.6559306766907778,1
1,1,1,9238,1,1,133.1,1,1,3,4,-1.0699329695586444,0,0,0,1,1,0,,0.0,6.0,7.0,6.0,12.16666667,0.0,0.0,6.0,6.0,6.0,12.16666667,0.0,12.4,0.5,1.79,-0.2081277258903067,1
1,1,1,9130,1,1,152.0,19,37,9,8,0.5994538281230181,1,0,0,1,1,0,,0.0,5.0,5.0,5.0,15.4,0.0,0.0,5.0,5.0,5.0,15.6,0.0,12.7,3.7,-1.7,-0.9272940495083769,0
1,39,1,9119,1,19,133.1,1,1,4,3,0.5145697536646293,0,0,1,0,1,0,1.2339360161149586,0.0,5.0,9.0,2.0,13.33333333,0.0,0.0,5.0,9.0,2.0,16.0,0.0,16.2,0.3,-0.92,0.9809863274010989,0
1,39,1,9991,0,1,130.0,3,1,3,3,-0.46867077547838437,0,0,0,1,1,0,0.9899073211662138,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,12.7,3.7,-1.7,1.0143214749328997,0
1,1,1,9070,1,1,148.0,1,1,4,8,1.009726854671902,0,0,0,1,1,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,-0.8955798011329115,0
1,17,1,9254,1,1,148.0,1,1,4,8,1.2785264237901348,0,0,0,1,1,0,,0.0,6.0,7.0,6.0,13.71428571,0.0,0.0,6.0,8.0,6.0,14.71428571,0.0,16.2,0.3,-0.92,-0.8298898412375971,1
4,39,1,9238,1,1,130.0,19,3,9,2,0.9106954344704472,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,7.0,4.0,12.25,0.0,0.0,6.0,7.0,0.0,6.875000005,0.0,8.9,1.4,3.51,1.2188091380593804,0
2,39,1,9991,0,1,130.0,37,37,9,9,0.9106954344704472,1,0,0,1,1,0,1.2339360161149586,0.0,5.0,8.0,1.0,11.0,0.0,0.0,5.0,5.0,1.0,13.0,0.0,9.4,-0.8,-3.12,0.8011690803180083,0
1,18,1,9238,1,1,122.0,1,3,9,2,-1.0274909323294499,1,0,0,1,1,0,,0.0,6.0,9.0,6.0,10.16666667,0.0,0.0,6.0,10.0,6.0,10.5,0.0,12.7,3.7,-1.7,0.1204330951421671,1
2,39,1,9119,1,1,110.0,37,37,9,9,-1.4377639588783329,0,0,0,1,1,0,1.4371080958761733,0.0,5.0,8.0,1.0,10.0,0.0,0.0,5.0,9.0,0.0,6.875000005,0.0,8.9,1.4,3.51,2.6901952091532024,0
2,39,1,9991,0,1,110.0,37,37,1,4,-0.5040391398360468,1,0,0,0,1,0,1.4371080958761733,0.0,5.0,10.0,2.0,10.5,0.0,0.0,5.0,5.0,3.0,10.66666667,0.0,9.4,-0.8,-3.12,2.0076848026819714,0
1,1,1,171,1,1,162.5,38,19,9,2,2.3360405180842423,1,0,0,1,1,1,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,12.7,3.7,-1.7,-1.3238881933992255,1
2,39,1,9070,1,12,110.0,37,38,5,10,0.2033281473172002,0,0,1,0,1,1,1.4371080958761733,0.0,6.0,6.0,0.0,7.399999999999999,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,1.5829055986544227,0
1,43,5,8014,0,1,110.0,34,34,0,0,-1.2114064269892937,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,12.0,0.0,7.399999999999999,0.0,0.0,5.0,10.0,0.0,6.875000005,0.0,7.6,2.6,0.32,2.5096965892599843,0
1,39,1,9003,1,1,133.1,19,37,9,7,-1.2114064269892937,1,0,0,1,1,0,1.2339360161149586,0.0,6.0,8.0,0.0,7.399999999999999,0.0,0.0,6.0,10.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,1.978154697589147,0
1,39,1,9003,1,1,133.1,1,19,4,10,1.320968461019331,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,15.0,5.0,13.33333333,0.0,0.0,6.0,15.0,5.0,12.4,0.0,12.4,0.5,1.79,1.0305178271618067,1
1,1,6,171,1,1,126.0,10,10,4,4,0.21747549306026434,1,0,0,1,1,1,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,-0.8199928642479617,0
1,1,1,9670,1,1,137.0,38,37,9,9,-0.34134466379080014,0,0,0,1,1,1,,0.0,6.0,7.0,6.0,13.57142857,0.0,0.0,6.0,6.0,6.0,14.33333333,0.0,12.4,0.5,1.79,-0.6459440442570967,1
1,17,4,9070,1,1,117.0,1,1,3,3,-0.12206080477329298,1,0,0,1,1,1,,0.0,6.0,6.0,6.0,12.83333333,0.0,0.0,6.0,7.0,6.0,11.16666667,0.0,11.1,0.6,2.02,-0.5614343403937401,1
1,43,1,9991,0,1,102.5,37,19,9,4,0.2033281473172002,0,0,0,1,1,0,1.4371080958761733,0.0,5.0,6.0,4.0,10.25,0.0,0.0,8.0,16.0,5.0,11.2,0.0,15.5,2.8,-4.06,1.5829055986544227,0
1,39,1,9130,1,1,120.0,1,38,9,9,1.618062721623694,0,0,0,1,1,0,0.6612374135900692,0.0,6.0,6.0,0.0,7.399999999999999,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,12.4,0.5,1.79,-0.2661332894654976,0
1,17,5,9119,1,1,126.0,38,38,5,9,-0.7233229988535529,1,0,1,1,1,0,,0.0,5.0,5.0,4.0,14.5,0.0,0.0,6.0,8.0,3.0,13.33333333,0.0,11.1,0.6,2.02,-0.17999329086281923,0
1,39,1,9003,1,1,111.0,37,37,9,10,-2.2158679747469043,1,0,0,0,1,0,1.4371080958761733,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,3.4026277837578274,0
1,43,1,9003,1,1,150.0,2,4,4,1,1.618062721623694,0,0,0,1,1,0,1.4371080958761733,0.0,10.0,16.0,10.5,11.66666667,0.0,0.0,10.0,13.0,12.0,11.5,0.0,15.5,2.8,-4.06,0.9032588722103436,1
1,17,2,9991,0,1,116.0,37,19,9,4,-0.6101442329090337,0,0,0,1,1,0,0.2746765228770512,0.0,5.0,6.0,4.0,13.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,7.6,2.6,0.32,0.2683989925944861,1
1,17,1,9500,1,1,130.0,3,3,2,2,0.281138548904057,0,0,0,1,1,0,,0.0,7.0,8.0,7.0,12.12142857,0.0,0.0,9.0,12.0,8.0,11.50625,0.0,12.4,0.5,1.79,-0.6898261016668891,1
1,53,1,9085,1,42,150.0,1,19,3,8,1.6392837402382923,1,0,0,1,1,1,,0.0,10.0,15.0,9.0,14.22222222,0.0,0.0,9.0,15.0,7.0,13.75,0.0,8.9,1.4,3.51,-0.7913094099785998,1
1,18,1,9119,1,1,108.0,1,1,4,3,-1.5226480333367227,1,0,0,1,1,0,,0.0,5.0,7.0,5.0,12.16666667,0.0,0.0,5.0,7.0,5.0,15.28571429,0.0,12.4,0.5,1.79,0.17681828692686666,1
1,39,1,9670,1,1,133.1,19,19,3,3,-0.12913447764482605,0,1,0,1,1,1,1.158319571366178,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,12.4,0.5,1.79,1.1519245105626246,0
4,39,1,9254,1,1,120.0,37,19,9,9,0.2740648760325249,1,0,0,1,1,0,1.4371080958761733,0.0,6.0,6.0,6.0,12.66666667,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.4,0.5,1.79,1.5439945265297612,1
1,18,1,9500,1,1,146.0,19,3,4,9,-0.008882038828773878,0,0,0,1,1,0,,0.0,8.0,8.0,7.0,13.61428571,0.0,0.0,8.0,8.0,7.0,13.61428571,0.0,12.7,3.7,-1.7,-0.5986376224004477,1
1,44,1,9130,1,39,150.0,2,1,3,6,1.618062721623694,1,0,0,1,1,0,,0.0,10.0,16.0,10.5,12.85714286,0.0,0.0,10.0,15.0,10.0,14.3,0.0,16.2,0.3,-0.92,-0.6559306766907778,1
1,1,1,9130,1,1,160.0,3,3,1,2,1.5614733386514335,0,0,0,1,1,0,,0.0,5.0,7.0,4.0,14.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,7.6,2.6,0.32,-1.1631201278078538,1
1,17,1,9670,1,1,125.0,37,37,9,9,-0.3979340467630597,1,0,0,1,1,1,,0.0,6.0,8.0,4.0,14.75,0.0,0.0,6.0,6.0,5.0,11.8,0.0,12.7,3.7,-1.7,-0.14582545390213944,1
1,1,2,9085,1,1,125.0,37,19,90,90,0.7197062669390712,0,0,0,1,1,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,7.6,2.6,0.32,-0.9593272349438123,0
1,17,4,9670,1,1,122.0,3,1,2,3,-0.532333831322177,1,0,0,1,1,0,,0.0,6.0,8.0,6.0,13.625,0.0,0.0,6.0,7.0,6.0,14.28571429,0.0,11.1,0.6,2.02,-0.5811869190511475,1
1,1,1,171,1,1,138.0,1,1,4,3,1.0168005275434342,0,0,0,1,1,0,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,7.6,2.6,0.32,-0.8974305891530833,1
1,44,1,9003,1,39,150.0,1,38,6,6,1.618062721623694,1,0,0,1,1,0,,0.0,6.0,12.0,4.0,11.8,0.0,0.0,6.0,11.0,4.0,11.875,0.0,16.2,0.3,-0.92,-0.7858631390992044,0
1,39,1,9003,1,1,140.0,3,3,2,2,-1.2114064269892937,0,0,0,1,1,0,1.2339360161149586,0.0,6.0,8.0,6.0,15.125,0.0,0.0,6.0,10.0,6.0,14.6,0.0,16.2,0.3,-0.92,1.978154697589147,1
1,17,5,9254,1,1,113.0,1,1,2,3,-1.1972590812462285,1,0,0,1,1,0,,0.0,6.0,10.0,4.0,11.5,0.0,0.0,6.0,10.0,2.0,10.5,0.0,9.4,-0.8,-3.12,0.199595591218065,0
1,42,1,9773,1,1,133.1,19,6,4,3,-0.5040391398360468,0,0,0,1,1,0,0.8938806643186445,0.0,4.0,8.0,0.0,7.399999999999999,0.0,0.0,5.0,10.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,0.8707757566082373,0
1,1,5,9147,1,1,118.0,19,19,9,9,-0.9143121663849297,1,0,0,1,1,0,,0.0,5.0,9.0,3.0,10.33333333,0.0,0.0,5.0,6.0,5.0,12.8,0.0,12.4,0.5,1.79,-0.10115774612730223,1
1,18,1,9773,1,1,125.0,1,1,4,7,-0.3979340467630597,1,0,0,1,1,0,,0.0,6.0,6.0,6.0,13.83333333,0.0,0.0,6.0,6.0,6.0,14.5,0.0,8.9,1.4,3.51,-0.4666463487377608,1
1,17,1,9130,1,1,131.0,12,12,2,8,0.07600203562961495,1,0,0,1,1,0,,0.0,6.0,7.0,6.0,14.0,0.0,0.0,6.0,8.0,6.0,13.66666667,0.0,12.4,0.5,1.79,-0.7779577318699864,1
1,39,1,9130,1,1,133.1,1,19,4,5,-0.5040391398360468,1,0,0,1,1,0,1.0774090991606662,0.0,5.0,11.0,1.0,17.0,0.0,0.0,5.0,10.0,3.0,13.33333333,0.0,10.8,1.4,1.74,1.195606912629304,0
1,1,5,171,1,1,139.0,19,3,9,2,0.691411575452941,1,0,0,1,1,1,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,-0.809495851399934,1
1,1,1,9670,1,1,102.5,37,37,5,8,-2.2724573577191642,0,0,0,0,1,0,,0.0,6.0,9.0,4.0,13.25,0.0,0.0,6.0,6.0,5.0,11.0,0.0,12.7,3.7,-1.7,0.7938420617611421,0
1,39,1,9147,1,1,150.0,37,1,7,3,1.5331786471653053,0,0,0,1,1,1,0.6612374135900692,0.0,5.0,7.0,4.0,14.25,0.0,0.0,5.0,7.0,4.0,14.75,0.0,12.7,3.7,-1.7,-0.23993722849605673,1
